Wort:,PoS:,Satzende:
Begin New File
at,ADP
Jaguar,PROPN
Creek,PROPN
",",PUNCT
an,DET
â€˜environmental,ADJ
peaceâ€,PROPN
™,NUM
center,NOUN
.,PUNCT
"

  

   ",SPACE,Satzende
Turning,VERB
back,ADV
towards,ADP
the,DET
coast,NOUN
",",PUNCT
Dennis,PROPN
and,CCONJ
I,PRON
biked,VERB
along,ADP
the,DET
base,NOUN
of,ADP
the,DET
Maya,PROPN
mountains,NOUN
.,PUNCT,Satzende
Fortunately,ADV
",",PUNCT
the,DET
road,NOUN
never,ADV
crossed,VERB
over,ADP
the,DET
mountains,NOUN
",",PUNCT
avoiding,VERB
any,DET
serious,ADJ
hills,NOUN
.,PUNCT,Satzende
Dennis,PROPN
reported,VERB
",",PUNCT
much,ADV
to,ADP
my,DET
relief,NOUN
",",PUNCT
that,SCONJ
he,PRON
actually,ADV
enjoyed,VERB
bicycling,VERB
and,CCONJ
was,AUX
not,PART
angry,ADJ
for,ADP
the,DET
false,ADJ
advertising,NOUN
.,PUNCT,Satzende
It,PRON
is,AUX
",",PUNCT
after,ADV
all,ADV
",",PUNCT
a,DET
bicycle,NOUN
tour,NOUN
.,PUNCT
"

   ",SPACE,Satzende
Stopping,VERB
to,ADP
camp,NOUN
for,ADP
the,DET
night,NOUN
",",PUNCT
we,PRON
asked,VERB
a,DET
retired,ADJ
American,PROPN
who,PRON
moved,VERB
to,ADP
Belize,PROPN
if,SCONJ
we,PRON
could,VERB
camp,VERB
on,ADP
his,DET
lawn,NOUN
.,PUNCT,Satzende
â€˜Sure,NOUN
",",PUNCT
just,ADV
one,NUM
problem,NOUN
.,PUNCT,Satzende
I,PRON
own,VERB
a,DET
jaguar,NOUN
.,PUNCT,Satzende
I,PRON
will,VERB
try,VERB
to,PART
put,VERB
him,PRON
inside.â€,PROPN,Satzende
™,NUM
Soon,ADV
",",PUNCT
a,DET
half,ADV
-,PUNCT
grown,VERB
11-month,NUM
-,PUNCT
old,ADJ
jaguar,PROPN
â€˜kittenâ€,PROPN
™,PROPN
was,AUX
diving,VERB
into,ADP
our,DET
stuff,NOUN
",",PUNCT
and,CCONJ
ran,VERB
off,ADP
with,ADP
Dennisâ€,ADV
™,NUM
biking,NOUN
glove,NOUN
.,PUNCT,Satzende
The,DET
jaguar,NOUN
then,ADV
leapt,VERB
onto,ADP
Dennis,PROPN
leg,NOUN
.,PUNCT,Satzende
His,DET
owner,NOUN
tried,VERB
to,PART
put,VERB
the,DET
jaguar,PROPN
inside,ADV
",",PUNCT
but,CCONJ
the,DET
kitten,NOUN
scratched,VERB
the,DET
man,NOUN
and,CCONJ
ran,VERB
off,ADP
",",PUNCT
this,DET
time,NOUN
with,ADP
Dennis,PROPN
’,PART
bike,NOUN
helmet,NOUN
.,PUNCT,Satzende
Recovering,VERB
the,DET
helmet,NOUN
",",PUNCT
Dennis,PROPN
and,CCONJ
I,PRON
decided,VERB
it,PRON
might,VERB
be,AUX
better,ADJ
to,PART
continue,VERB
",",PUNCT
and,CCONJ
we,PRON
camped,VERB
on,ADP
a,DET
lawn,NOUN
in,ADP
Maya,PROPN
Center,PROPN
",",PUNCT
a,DET
small,ADJ
town,NOUN
where,ADV
the,DET
locals,NOUN
speak,VERB
the,DET
language,NOUN
Maya,PROPN
Mopan,PROPN
.,PUNCT
"

  
   ",SPACE,Satzende
The,DET
following,VERB
day,NOUN
",",PUNCT
we,PRON
biked,VERB
a,DET
short,ADJ
distance,NOUN
to,ADP
Placencia,PROPN
",",PUNCT
the,DET
beach,NOUN
town,NOUN
that,DET
I,PRON
had,AUX
promised,VERB
Dennis,PROPN
.,PUNCT,Satzende
From,ADP
here,ADV
we,PRON
would,VERB
visit,VERB
the,DET
coral,ADJ
reefs,NOUN
of,ADP
Belize,PROPN
â€,PROPN
“,PUNCT
reefs,NOUN
that,DET
are,AUX
in,ADP
great,ADJ
danger,NOUN
from,ADP
climate,NOUN
change,NOUN
and,CCONJ
the,DET
reason,NOUN
that,ADV
I,PRON
decided,VERB
to,PART
visit,VERB
Belize,PROPN
.,PUNCT
"
",SPACE,Satzende
Begin New File
"
",SPACE
Mexico,PROPN
City,PROPN
to,ADP
Oaxaca,PROPN
–,PUNCT
8,NUM
days,NOUN
",",PUNCT
351,NUM
miles,NOUN
"
",SPACE,Satzende
Wednesday,PROPN
",",PUNCT
February,PROPN
22nd,NOUN
",",PUNCT
2006,NUM
"

   ",SPACE,Satzende
After,ADP
two,NUM
days,NOUN
of,ADP
bicycling,VERB
from,ADP
Mexico,PROPN
City,PROPN
",",PUNCT
and,CCONJ
crossing,VERB
over,ADP
a,DET
"12,000",NUM
ft,NOUN
pass,NOUN
between,ADP
two,NUM
volcanoes,NOUN
",",PUNCT
I,PRON
arrived,VERB
in,ADP
the,DET
town,NOUN
of,ADP
Cholula,PROPN
",",PUNCT
a,DET
suburb,NOUN
of,ADP
the,DET
large,ADJ
city,NOUN
of,ADP
Puebla,PROPN
and,CCONJ
the,DET
site,NOUN
of,ADP
a,DET
major,ADJ
pre,ADJ
-,ADJ
Colombian,ADJ
city,NOUN
.,PUNCT,Satzende
In,ADP
the,DET
center,NOUN
of,ADP
Cholula,PROPN
",",PUNCT
ruins,VERB
of,ADP
a,DET
giant,ADJ
pyramid,NOUN
are,AUX
covered,VERB
by,ADP
dirt,NOUN
and,CCONJ
now,ADV
appear,VERB
to,PART
be,AUX
a,DET
large,ADJ
hill,NOUN
",",PUNCT
with,ADP
",",PUNCT
of,ADP
course,NOUN
",",PUNCT
a,DET
church,NOUN
on,ADP
top,NOUN
(,PUNCT
see,VERB
photo,NOUN
left,VERB
),PUNCT
.,PUNCT,Satzende
I,PRON
gave,VERB
four,NUM
presentations,NOUN
for,ADP
the,DET
American,PROPN
School,PROPN
of,ADP
Puebla,PROPN
",",PUNCT
and,CCONJ
stayed,VERB
two,NUM
days,NOUN
with,ADP
a,DET
teacher,NOUN
at,ADP
the,DET
school,NOUN
.,PUNCT
"

  
 
   ",SPACE,Satzende
Heading,PROPN
south,ADV
",",PUNCT
I,PRON
rode,VERB
four,NUM
days,NOUN
to,ADP
Oaxaca,PROPN
(,PUNCT
pronounced,VERB
wa,ADJ
-,PUNCT
hawk,NOUN
-,PUNCT
ah,INTJ
),PUNCT
through,ADP
some,DET
of,ADP
the,DET
most,ADV
mountainous,ADJ
terrain,NOUN
yet,ADV
.,PUNCT,Satzende
The,DET
first,ADJ
two,NUM
days,NOUN
I,PRON
traveled,VERB
through,ADP
dry,ADJ
desert,NOUN
country,NOUN
that,DET
",",PUNCT
further,ADJ
south,ADV
",",PUNCT
gave,VERB
way,NOUN
to,ADP
pine,ADJ
forests,NOUN
.,PUNCT,Satzende
I,PRON
camped,VERB
one,NUM
night,NOUN
on,ADP
the,DET
roadside,NOUN
",",PUNCT
one,NUM
night,NOUN
in,ADP
the,DET
small,ADJ
town,NOUN
of,ADP
Santa,PROPN
Maria,PROPN
Tutla,PROPN
(,PUNCT
photo,PROPN
right,ADV
),PUNCT
",",PUNCT
and,CCONJ
one,NUM
night,NOUN
in,ADP
the,DET
small,ADJ
town,NOUN
of,ADP
Monte,PROPN
Frio,PROPN
.,PUNCT
"

   ",SPACE,Satzende
In,ADP
Monte,PROPN
Frio,PROPN
",",PUNCT
a,DET
town,NOUN
of,ADP
no,DET
more,ADJ
than,SCONJ
a,DET
thousand,NUM
upon,SCONJ
a,DET
ridgetop,NOUN
",",PUNCT
I,PRON
camped,VERB
next,ADV
to,ADP
the,DET
municipal,ADJ
building,NOUN
",",PUNCT
where,ADV
the,DET
mayor,NOUN
and,CCONJ
a,DET
whole,ADJ
host,NOUN
of,ADP
kids,NOUN
stood,VERB
and,CCONJ
watched,VERB
me,PRON
cook,NOUN
dinner,NOUN
.,PUNCT,Satzende
Afterwards,ADV
",",PUNCT
I,PRON
joined,VERB
about,ADV
10,NUM
local,ADJ
kids,NOUN
in,ADP
a,DET
game,NOUN
of,ADP
soccer,NOUN
(,PUNCT
video,PROPN
center,PROPN
),PUNCT
",",PUNCT
which,DET
we,PRON
played,VERB
until,ADP
the,DET
ball,NOUN
was,AUX
kicked,VERB
over,ADP
a,DET
cliff,NOUN
.,PUNCT,Satzende
Then,ADV
we,PRON
played,VERB
basketball,NOUN
.,PUNCT,Satzende
Afterwards,ADV
",",PUNCT
one,NUM
of,ADP
the,DET
kids,NOUN
asked,VERB
me,PRON
to,PART
help,VERB
him,PRON
translate,VERB
a,DET
book,NOUN
he,PRON
had,AUX
in,ADP
English,PROPN
.,PUNCT,Satzende
I,PRON
agreed,VERB
",",PUNCT
and,CCONJ
he,PRON
soon,ADV
returned,VERB
with,ADP
his,DET
homework,NOUN
.,PUNCT,Satzende
This,DET
is,AUX
a,DET
small,ADJ
town,NOUN
",",PUNCT
with,ADP
little,ADJ
available,ADJ
work,NOUN
",",PUNCT
and,CCONJ
most,ADJ
of,ADP
the,DET
people,NOUN
",",PUNCT
like,SCONJ
the,DET
other,ADJ
small,ADJ
towns,NOUN
I,PRON
have,AUX
visited,VERB
",",PUNCT
eat,VERB
the,DET
corn,NOUN
they,PRON
grow,VERB
on,ADP
their,DET
fields,NOUN
.,PUNCT,Satzende
Also,ADV
",",PUNCT
many,ADJ
go,VERB
to,ADP
the,DET
U.S.,PROPN
to,PART
look,VERB
for,ADP
work,NOUN
.,PUNCT,Satzende
More,ADJ
on,ADP
this,DET
later,ADV
.,PUNCT
"
",SPACE,Satzende
Begin New File
"
",SPACE
Mazatlán,PROPN
to,ADP
Copala,PROPN
–,PUNCT
4,NUM
days,NOUN
",",PUNCT
56,NUM
miles,NOUN
"
",SPACE,Satzende
Friday,PROPN
",",PUNCT
January,PROPN
13th,NOUN
",",PUNCT
2006,NUM
"

   ",SPACE,Satzende
After,ADP
one,NUM
day,NOUN
in,ADP
the,DET
marina,NOUN
attempting,VERB
to,PART
recover,VERB
from,ADP
seasickness,NOUN
",",PUNCT
I,PRON
tried,VERB
to,PART
leave,VERB
town,NOUN
.,PUNCT,Satzende
After,ADP
eight,NUM
miles,NOUN
",",PUNCT
realizing,VERB
I,PRON
was,AUX
still,ADV
too,ADV
sick,ADJ
",",PUNCT
I,PRON
pulled,VERB
into,ADP
the,DET
firehouse,NOUN
",",PUNCT
where,ADV
I,PRON
spent,VERB
the,DET
next,ADJ
12,NUM
hours,NOUN
mostly,ADV
asleep,ADJ
while,SCONJ
the,DET
firemen,NOUN
traded,VERB
ringtones,NOUN
between,ADP
their,DET
phones,NOUN
.,PUNCT
"
   ",SPACE,Satzende
I,PRON
pedaled,VERB
an,DET
easy,ADJ
30,NUM
flat,ADJ
miles,NOUN
the,DET
next,ADJ
day,NOUN
",",PUNCT
arriving,VERB
in,ADP
the,DET
town,NOUN
of,ADP
Concordia,PROPN
at,ADP
the,DET
foothills,NOUN
of,ADP
the,DET
mountains,NOUN
.,PUNCT,Satzende
Immediately,ADV
upon,SCONJ
leaving,VERB
town,NOUN
",",PUNCT
I,PRON
was,AUX
struck,VERB
by,ADP
the,DET
greenness,NOUN
of,ADP
the,DET
place,NOUN
–,PUNCT
there,PRON
are,AUX
forests,NOUN
",",PUNCT
singing,NOUN
birds,NOUN
",",PUNCT
and,CCONJ
even,ADV
a,DET
few,ADJ
lizards,NOUN
on,ADP
the,DET
roadside,NOUN
.,PUNCT,Satzende
Most,ADJ
of,ADP
the,DET
rain,NOUN
falls,VERB
here,ADV
in,ADP
the,DET
summer,NOUN
months,NOUN
",",PUNCT
and,CCONJ
this,DET
is,AUX
the,DET
dry,ADJ
season,NOUN
",",PUNCT
yet,ADV
",",PUNCT
in,ADP
comparison,NOUN
to,ADP
Baja,PROPN
",",PUNCT
it,PRON
was,AUX
incredible,ADJ
.,PUNCT
"


    ",SPACE,Satzende
I,PRON
tried,VERB
to,PART
leave,VERB
Concordia,PROPN
",",PUNCT
a,DET
town,NOUN
of,ADP
about,ADV
"10,000",NUM
",",PUNCT
the,DET
next,ADJ
morning,NOUN
",",PUNCT
but,CCONJ
puked,VERB
and,CCONJ
returned,VERB
to,ADP
my,DET
cheap,ADJ
hotel,NOUN
room,NOUN
for,ADP
the,DET
rest,NOUN
of,ADP
the,DET
day,NOUN
.,PUNCT,Satzende
The,DET
following,VERB
morning,NOUN
",",PUNCT
I,PRON
thought,VERB
I,PRON
was,AUX
well,ADV
enough,ADJ
to,PART
bike,VERB
",",PUNCT
and,CCONJ
I,PRON
rode,VERB
15,NUM
miles,NOUN
uphill,ADV
to,ADP
the,DET
small,ADJ
town,NOUN
of,ADP
Copala,PROPN
.,PUNCT,Satzende
Unable,ADJ
to,PART
continue,VERB
",",PUNCT
I,PRON
sought,VERB
out,ADP
the,DET
local,ADJ
pharmacy,NOUN
and,CCONJ
decided,VERB
to,PART
stay,VERB
put,VERB
until,ADP
my,DET
stomach,NOUN
stopped,VERB
doing,VERB
the,DET
things,NOUN
you,PRON
do,AUX
n’t,PART
want,VERB
to,PART
post,VERB
about,ADP
on,ADP
the,DET
internet,NOUN
.,PUNCT
"
",SPACE,Satzende
Begin New File
"
",SPACE
Transportation,NOUN
in,ADP
Lima,PROPN
"
",SPACE,Satzende
Tuesday,PROPN
",",PUNCT
October,PROPN
17th,NOUN
",",PUNCT
2006,NUM
"
   ",SPACE
Biking,VERB
across,ADP
the,DET
cities,NOUN
of,ADP
Latin,PROPN
America,PROPN
",",PUNCT
I,PRON
have,AUX
become,VERB
interested,ADJ
in,ADP
the,DET
quality,NOUN
of,ADP
transportation,NOUN
in,ADP
these,DET
cities,NOUN
",",PUNCT
and,CCONJ
",",PUNCT
of,ADP
course,NOUN
",",PUNCT
how,ADV
easy,ADJ
these,DET
cities,NOUN
are,AUX
to,ADP
bicycle,NOUN
.,PUNCT,Satzende
(,PUNCT
See,VERB
what,PRON
I,PRON
thought,VERB
of,ADP
Los,PROPN
Angeles,PROPN
",",PUNCT
Mexico,PROPN
City,PROPN
",",PUNCT
BogotÃ,PROPN
¡,PROPN
",",PUNCT
and,CCONJ
Caracas,PROPN
),PUNCT
.,PUNCT
"

 
   ",SPACE,Satzende
During,ADP
my,DET
week,NOUN
in,ADP
Lima,PROPN
",",PUNCT
I,PRON
crossed,VERB
the,DET
city,NOUN
several,ADJ
times,NOUN
",",PUNCT
logging,VERB
150,NUM
miles,NOUN
on,ADP
my,DET
bicycle,NOUN
.,PUNCT,Satzende
With,ADP
over,ADP
9,NUM
million,NUM
people,NOUN
",",PUNCT
Lima,PROPN
has,AUX
no,DET
mass,NOUN
transit,NOUN
system,NOUN
",",PUNCT
and,CCONJ
only,ADV
an,DET
inefficient,ADJ
system,NOUN
of,ADP
busses,NOUN
.,PUNCT,Satzende
Few,ADJ
Limans,PROPN
own,VERB
cars,NOUN
",",PUNCT
so,CCONJ
most,ADJ
use,VERB
the,DET
busses,NOUN
",",PUNCT
which,DET
I,PRON
found,VERB
to,PART
be,AUX
always,ADV
slower,ADJ
than,SCONJ
using,VERB
my,DET
bicycle,NOUN
(,PUNCT
see,VERB
video,NOUN
on,ADP
right,NOUN
for,ADP
extreme,ADJ
example,NOUN
),PUNCT
.,PUNCT,Satzende
So,ADV
",",PUNCT
do,AUX
people,NOUN
bike,VERB
in,ADP
Lima,PROPN
?,PUNCT,Satzende
There,PRON
are,AUX
a,DET
few,ADJ
bike,NOUN
lanes,NOUN
(,PUNCT
60,NUM
km,NOUN
),PUNCT
",",PUNCT
but,CCONJ
they,PRON
are,AUX
of,ADP
low,ADJ
quality,NOUN
.,PUNCT,Satzende
I,PRON
got,VERB
up,ADP
early,ADV
one,NUM
morning,NOUN
to,PART
see,VERB
if,SCONJ
people,NOUN
used,VERB
the,DET
bike,NOUN
lanes,NOUN
to,PART
commute,VERB
(,PUNCT
like,SCONJ
they,PRON
do,AUX
in,ADP
Bogota,PROPN,Satzende
â€,PROPN
“,PUNCT
for,ADP
comparison,NOUN
",",PUNCT
see,VERB
these,DET
pictures,NOUN
),PUNCT
",",PUNCT
and,CCONJ
I,PRON
saw,VERB
few,ADJ
cyclists,NOUN
(,PUNCT
see,VERB
videos,NOUN
below,ADV
),PUNCT
.,PUNCT,Satzende
The,DET
city,NOUN
is,AUX
flat,ADJ
",",PUNCT
never,ADV
rains,VERB
",",PUNCT
and,CCONJ
has,AUX
a,DET
cool,ADJ
comfortable,ADJ
climate,NOUN,Satzende
â€,PROPN
“,PUNCT
it,PRON
is,AUX
a,DET
perfect,ADJ
place,NOUN
for,ADP
bicycle,NOUN
use,NOUN
",",PUNCT
yet,CCONJ
the,DET
infrastructure,NOUN
to,PART
do,AUX
so,ADV
is,AUX
poor,ADJ
.,PUNCT,Satzende
(,PUNCT
At,ADP
the,DET
office,NOUN
where,ADV
people,NOUN
work,VERB
on,ADP
bike,NOUN
lanes,NOUN
",",PUNCT
only,ADV
one,NUM
out,SCONJ
of,ADP
four,NUM
people,NOUN
bikes,NOUN
to,ADP
work,NOUN
.,PUNCT
),PUNCT
"

  
   ",SPACE,Satzende
In,ADP
the,DET
next,ADJ
few,ADJ
decades,NOUN
",",PUNCT
cities,NOUN
like,SCONJ
Lima,PROPN
have,AUX
a,DET
choice,NOUN
–,PUNCT
support,VERB
individual,ADJ
car,NOUN
use,NOUN
",",PUNCT
or,CCONJ
support,VERB
mass,NOUN
transit,NOUN
and,CCONJ
non,ADJ
-,ADJ
motorized,ADJ
transit,NOUN
.,PUNCT,Satzende
If,SCONJ
cities,NOUN
support,VERB
car,NOUN
use,NOUN
",",PUNCT
as,SCONJ
the,DET
economy,NOUN
grows,VERB
and,CCONJ
more,ADJ
people,NOUN
can,VERB
afford,VERB
cars,NOUN
",",PUNCT
their,DET
greenhouse,NOUN
gass,NOUN
emissions,NOUN
will,VERB
grow,VERB
rapidly,ADV
",",PUNCT
worsening,VERB
global,ADJ
warming,NOUN
.,PUNCT,Satzende
If,SCONJ
cities,NOUN
choose,VERB
a,DET
less,ADJ
car,NOUN
intensive,ADJ
path,NOUN
",",PUNCT
the,DET
city,NOUN
will,VERB
not,PART
only,ADV
produce,VERB
less,ADJ
pollution,NOUN
but,CCONJ
also,ADV
probably,ADV
be,AUX
more,ADV
livable,ADJ
.,PUNCT
"


   ",SPACE,Satzende
To,PART
develop,VERB
sustainable,ADJ
transportation,NOUN
",",PUNCT
a,DET
city,NOUN
needs,VERB
not,PART
only,ADV
good,ADJ
ideas,NOUN
and,CCONJ
investment,NOUN
",",PUNCT
it,PRON
needs,VERB
the,DET
people,NOUN
to,PART
support,VERB
such,ADJ
projects,NOUN
.,PUNCT,Satzende
One,NUM
problem,NOUN
",",PUNCT
as,SCONJ
I,PRON
see,VERB
it,PRON
",",PUNCT
is,AUX
that,SCONJ
many,ADJ
Latin,PROPN
Americans,PROPN
look,VERB
to,ADP
our,DET
cities,NOUN
in,ADP
the,DET
U.S.,PROPN
as,SCONJ
models,NOUN
for,ADP
how,ADV
to,PART
develop,VERB
their,DET
spaces,NOUN
–,PUNCT
the,DET
people,NOUN
are,AUX
more,ADV
likely,ADJ
to,PART
support,VERB
projects,NOUN
that,DET
make,VERB
their,DET
cities,NOUN
look,VERB
like,SCONJ
U.S.,PROPN
cities,NOUN
.,PUNCT,Satzende
And,CCONJ
I,PRON
will,VERB
let,VERB
you,PRON
decide,VERB
for,ADP
yourself,PRON
how,ADV
to,PART
fix,VERB
that,DET
problem,NOUN
.,PUNCT
"
",SPACE,Satzende
Begin New File
"
",SPACE
Lima,PROPN
to,ADP
Cusco,PROPN
–,PUNCT
dirt,NOUN
roads,NOUN
in,ADP
the,DET
Andes,PROPN
"
",SPACE,Satzende
Thursday,PROPN
",",PUNCT
November,PROPN
2nd,NOUN
",",PUNCT
2006,NUM
"

   ",SPACE
Leaving,VERB
Lima,PROPN
",",PUNCT
I,PRON
biked,VERB
south,ADV
along,ADP
Peruâ€,PROPN
™,PROPN
s,PROPN
desert,NOUN
coast,NOUN
.,PUNCT,Satzende
Confronting,VERB
headwinds,NOUN
and,CCONJ
fog,NOUN
",",PUNCT
I,PRON
decided,VERB
to,PART
turn,VERB
inland,ADV
and,CCONJ
followed,VERB
an,DET
impressive,ADJ
canyon,NOUN
into,ADP
the,DET
Andes,PROPN
.,PUNCT,Satzende
Climbing,VERB
above,ADP
"13,000",NUM
feet,NOUN
",",PUNCT
I,PRON
found,VERB
the,DET
land,NOUN
was,AUX
grazed,VERB
by,ADP
llamas,NOUN
and,CCONJ
alpaca,NOUN
",",PUNCT
and,CCONJ
one,NUM
night,NOUN
I,PRON
even,ADV
camped,VERB
next,ADV
to,ADP
a,DET
flock,NOUN
of,ADP
llamas,PROPN
(,PUNCT
video,NOUN
and,CCONJ
photo,NOUN
bottom,NOUN
left,VERB
and,CCONJ
center,NOUN
),PUNCT
.,PUNCT
"

  
  

   ",SPACE,Satzende
After,ADP
spending,VERB
a,DET
few,ADJ
days,NOUN
in,ADP
the,DET
city,NOUN
of,ADP
Ayacucho,PROPN
(,PUNCT
where,ADV
I,PRON
visited,VERB
Institucion,PROPN
Educativo,PROPN
Luis,PROPN
Carranta,PROPN
),PUNCT
",",PUNCT
I,PRON
continued,VERB
on,ADP
",",PUNCT
this,DET
time,NOUN
on,ADP
one,NUM
lane,NOUN
dirt,NOUN
roads,NOUN
through,ADP
the,DET
Andes,PROPN
.,PUNCT,Satzende
People,NOUN
live,VERB
along,ADP
these,DET
roads,NOUN,Satzende
â€,PROPN
“,PUNCT
every,DET
inch,NOUN
of,ADP
land,NOUN
that,DET
can,VERB
be,AUX
farmed,VERB
in,ADP
the,DET
mountains,NOUN
is,AUX
farmed,VERB
or,CCONJ
grazed,VERB
.,PUNCT,Satzende
These,DET
people,NOUN
donâ€,VERB
™,NUM
t,PROPN
often,ADV
see,VERB
foreigners,NOUN
",",PUNCT
and,CCONJ
everyone,PRON
wanted,VERB
to,PART
talk,VERB
to,ADP
me,PRON
.,PUNCT
"

   ",SPACE,Satzende
Everyone,PRON
along,ADP
this,DET
road,NOUN
speaks,VERB
Quechua,PROPN
",",PUNCT
a,DET
native,ADJ
tongue,NOUN
",",PUNCT
as,SCONJ
their,DET
first,ADJ
language,NOUN
",",PUNCT
yet,CCONJ
they,PRON
almost,ADV
all,DET
also,ADV
speak,VERB
Spanish,PROPN
.,PUNCT,Satzende
I,PRON
learned,VERB
a,DET
few,ADJ
useful,ADJ
phrases,NOUN
in,ADP
Quechua,PROPN
(,PUNCT
â€˜I,PROPN
am,AUX
27,NUM
years,NOUN
oldâ€,NOUN
™,NUM
",",PUNCT
â€˜I,PROPN
come,VERB
from,ADP
the,DET
United,PROPN
Statesâ€,PROPN
™,NUM
",",PUNCT
â€˜I,PROPN
am,PROPN
hungryâ€,PROPN
™,NUM
",",PUNCT
â€˜you,PUNCT
are,AUX
prettyâ€,PROPN
™,NUM
),PUNCT
",",PUNCT
and,CCONJ
found,VERB
these,DET
extremely,ADV
useful,ADJ
in,ADP
making,VERB
friends,NOUN
along,ADP
the,DET
road,NOUN
.,PUNCT
"

  

   ",SPACE,Satzende
Biking,VERB
by,ADP
one,NUM
school,NOUN
",",PUNCT
a,DET
number,NOUN
of,ADP
the,DET
students,NOUN
rushed,VERB
out,SCONJ
of,ADP
their,DET
recess,NOUN
to,PART
talk,VERB
to,ADP
me,PRON
",",PUNCT
and,CCONJ
I,PRON
talked,VERB
to,ADP
them,PRON
about,ADP
my,DET
project,NOUN
.,PUNCT,Satzende
The,DET
biggest,ADJ
environmental,ADJ
problems,NOUN
here,ADV
",",PUNCT
I,PRON
think,VERB
",",PUNCT
are,AUX
deforestation,NOUN
and,CCONJ
poor,ADJ
trash,NOUN
disposal,NOUN
.,PUNCT,Satzende
Click,VERB
on,ADP
the,DET
video,NOUN
on,ADP
the,DET
right,NOUN
",",PUNCT
and,CCONJ
you,PRON
can,VERB
see,VERB
students,NOUN
saying,VERB
â€˜take,PUNCT
care,VERB
of,ADP
the,DET
environmentâ€,PROPN
™,NUM
in,ADP
Quechua,PROPN
.,PUNCT
"

   ",SPACE,Satzende
People,NOUN
have,AUX
little,ADJ
money,NOUN
along,ADP
this,DET
road,NOUN
.,PUNCT,Satzende
The,DET
most,ADJ
people,NOUN
make,VERB
in,ADP
a,DET
given,VERB
day,NOUN
here,ADV
is,AUX
about,ADP
10,NUM
soles,NOUN
",",PUNCT
or,CCONJ
3,NUM
dollars,NOUN
",",PUNCT
with,ADP
many,ADJ
making,VERB
far,ADV
less,ADJ
.,PUNCT,Satzende
Some,DET
people,NOUN
beg,VERB
for,ADP
money,NOUN
",",PUNCT
and,CCONJ
people,NOUN
always,ADV
ask,VERB
me,PRON
about,ADP
money,NOUN,Satzende
â€,PROPN
“,PUNCT
how,ADV
much,ADJ
does,AUX
my,DET
bike,NOUN
cost,VERB
?,PUNCT,Satzende
how,ADV
much,ADJ
can,VERB
you,PRON
make,VERB
in,ADP
the,DET
U.S.,PROPN
?,PUNCT,Satzende
â€,PROPN
“,PUNCT
and,CCONJ
these,DET
are,AUX
my,DET
least,ADV
favorite,ADJ
questions,NOUN
.,PUNCT,Satzende
I,PRON
never,ADV
tell,VERB
them,PRON
how,ADV
much,ADJ
my,DET
bike,NOUN
costs,NOUN
(,PUNCT
I,PRON
now,ADV
reply,VERB
with,ADP
â€˜how,PROPN
much,ADJ
does,AUX
your,DET
best,ADJ
friend,NOUN
cost?â€,PRON
™,NUM
),PUNCT
",",PUNCT
but,CCONJ
it,PRON
is,AUX
hard,ADJ
to,PART
be,AUX
fully,ADV
comfortable,ADJ
knowing,VERB
that,SCONJ
my,DET
gear,NOUN
cost,VERB
far,ADV
more,ADV
than,SCONJ
it,PRON
costs,VERB
to,PART
make,VERB
their,DET
houses,NOUN
.,PUNCT,Satzende
Everyone,PRON
I,PRON
stayed,VERB
with,ADP
seems,VERB
to,PART
have,AUX
enough,ADJ
to,PART
eat,VERB
(,PUNCT
and,CCONJ
often,ADV
share,VERB
it,PRON
with,ADP
me,PRON
),PUNCT
",",PUNCT
but,CCONJ
",",PUNCT
one,NUM
man,NOUN
whose,DET
house,NOUN
I,PRON
camped,VERB
next,ADV
to,ADP
explained,VERB
that,SCONJ
there,PRON
are,AUX
people,NOUN,Satzende
â€,ADP
“,PUNCT
people,NOUN
who,PRON
donâ€,VERB
™,NUM
t,PROPN
have,AUX
land,NOUN
or,CCONJ
who,PRON
have,AUX
mental,ADJ
problems,NOUN,Satzende
â€,PROPN
“,PUNCT
along,ADP
this,DET
road,NOUN
who,PRON
simply,ADV
donâ€,VERB
™,NUM
t,PROPN
have,AUX
enough,ADJ
to,PART
eat,VERB
.,PUNCT
"


   ",SPACE,Satzende
In,ADP
one,NUM
town,NOUN
",",PUNCT
some,DET
kids,NOUN
came,VERB
out,ADP
and,CCONJ
pushed,VERB
my,DET
bike,NOUN
from,ADP
behind,ADV
",",PUNCT
helping,VERB
me,PRON
up,ADP
a,DET
hill,NOUN
.,PUNCT,Satzende
They,PRON
begged,VERB
for,ADP
money,NOUN
",",PUNCT
and,CCONJ
I,PRON
gave,VERB
them,PRON
some,DET
bread,NOUN
.,PUNCT,Satzende
They,PRON
pushed,VERB
me,PRON
some,DET
more,ADV
and,CCONJ
then,ADV
one,NUM
of,ADP
them,PRON
opened,VERB
up,ADP
the,DET
rear,NOUN
of,ADP
my,DET
pannier,NOUN
and,CCONJ
tried,VERB
to,PART
steal,VERB
my,DET
tent,NOUN
stakes,NOUN
.,PUNCT,Satzende
I,PRON
yelled,VERB
",",PUNCT
turned,VERB
around,ADV
",",PUNCT
and,CCONJ
quickly,ADV
caught,VERB
the,DET
kid,NOUN
.,PUNCT,Satzende
The,DET
locals,NOUN
heard,VERB
me,PRON
yell,VERB
",",PUNCT
and,CCONJ
soon,ADV
the,DET
entire,ADJ
town,NOUN
crowded,VERB
around,ADP
me,PRON
",",PUNCT
